hash,column
-7591996186850617389,L0_S17_F433
-8159277580430207021,L0_S18_F435
-4576285152293546029,L0_S18_F439
6670471862400980947,L0_S18_F449
-5179764097525868589,L0_S19_F453
-2416901952460417069,L0_S19_F455
3490680209951561683,L0_S19_F459
8483605010920642515,L0_S20_F461
-7421962434511497261,L0_S20_F463
-2302590250047367213,L0_S20_F466
-1896974267952261165,L0_S21_F472
-3746160788488448045,L0_S21_F477
-8588848253260916781,L0_S21_F482
1437679484301350867,L0_S21_F487
7537182059276933075,L0_S21_F492
-3860009601069606957,L0_S21_F497
-8734814983752902701,L0_S21_F502
3413144845225957331,L0_S21_F507
1205820202527627219,L0_S21_F512
2504013572584380371,L0_S21_F517
-2127098436893927469,L0_S21_F522
-960002277489895469,L0_S21_F527
9158859066433738707,L0_S21_F532
1351638320708720595,L0_S21_F537
-5812611278582704173,L0_S22_F546
6783178845310031827,L0_S22_F551
-1287528478737557549,L0_S22_F556
6190080931595163603,L0_S22_F561
5613705570220906451,L0_S22_F566
-8567094497578182701,L0_S22_F571
8910853899861497811,L0_S22_F576
-5203943008908208173,L0_S22_F581
2574898226623027155,L0_S22_F586
-5374388036578175021,L0_S22_F591
-2859712189740738605,L0_S22_F596
5884155043760183251,L0_S22_F601
-6847612588572403757,L0_S22_F606
9138730067082745811,L0_S22_F611
657847691004745683,L0_S23_F619
-4733338602931087405,L0_S23_F623
-5785930943350564909,L0_S23_F627
146491153022588883,L0_S23_F631
2184953849778149331,L0_S23_F635
6999445920209573843,L0_S23_F639
7786930686218606547,L0_S23_F643
5810838762311522259,L0_S23_F647
-4504903377802094637,L0_S23_F651
-3608096831643969581,L0_S23_F655
-5759661255578740781,L0_S23_F659
-7875572702870366253,L0_S23_F663
7104811397407971283,L0_S23_F667
-590036409710667821,L0_S23_F671
2497847504396490707,L1_S24_F679
-7584540561979861037,L1_S24_F683
1398723703577384915,L1_S24_F687
-9199291840687892525,L1_S24_F691
-5057103577568897069,L1_S24_F700
-2383019563468580909,L1_S24_F719
2478599082325972947,L1_S24_F728
7343813807600703443,L1_S24_F733
-1118281840895584301,L1_S24_F746
5026393255096222506,L1_S24_F751
-8700932622141483053,L1_S24_F756
8813161280288131957,L1_S24_F761
930035513365501907,L1_S24_F766
-5830035408999278637,L1_S24_F775
-4543109344209266733,L1_S24_F780
5867434396774438867,L1_S24_F785
7483121073993947091,L1_S24_F790
6433305512072583123,L1_S24_F795
1149921406912698323,L1_S24_F800
1633061582255036371,L1_S24_F802
4547240601936336851,L1_S24_F806
2053844807564269523,L1_S24_F808
8544311742982133715,L1_S24_F810
-1722034216899307565,L1_S24_F812
-2300671033710602285,L1_S24_F814
-7301650597287684141,L1_S24_F816
4954920091405129683,L1_S24_F829
1927514236442253267,L1_S24_F834
-6434855440589908013,L1_S24_F839
6867228049241675731,L1_S24_F844
4838419010354026451,L1_S24_F857
-8679734936142997549,L1_S24_F862
-7818854526548043821,L1_S24_F867
8901135593877411795,L1_S24_F872
6565763790882084819,L1_S24_F877
4373288277397346259,L1_S24_F882
-1026677599706409005,L1_S24_F887
-7640039996234786861,L1_S24_F892
-3901084167812278317,L1_S24_F897
7630888653403068371,L1_S24_F902
-4449408774311634989,L1_S24_F907
2413351217723217875,L1_S24_F920
-8404260250740975661,L1_S24_F925
3734398864139360211,L1_S24_F930
-2345628384838150189,L1_S24_F935
5350482411369404371,L1_S24_F948
7948377468030031827,L1_S24_F953
7105528161682986963,L1_S24_F958
7561591477259081683,L1_S24_F963
-8636980580847314989,L1_S24_F968
-273036408801323053,L1_S24_F973
757649701643622355,L1_S24_F978
-4866659001667545133,L1_S24_F983
-8649145360869615661,L1_S24_F988
7112074453930350547,L1_S24_F993
-2504730997121738797,L1_S24_F998
-2525946789360166957,L1_S24_F1000
1622618550200309715,L1_S24_F1002
4716017710195414995,L1_S24_F1004
-6107808044443887661,L1_S24_F1006
-2849397056980248621,L1_S24_F1008
-7083583778888214573,L1_S24_F1010
-8259651861101537325,L1_S24_F1012
302613690168252371,L1_S24_F1014
7676871253757925331,L1_S24_F1016
-5221670682917201965,L1_S24_F1021
4868481524689147859,L1_S24_F1026
1628897006944917459,L1_S24_F1031
-3356475015650994221,L1_S24_F1036
-2618977815732283437,L1_S24_F1041
3470474169087825875,L1_S24_F1046
-4690957128911415341,L1_S24_F1051
7827309627441551315,L1_S24_F1056
2455507016175982547,L1_S24_F1068
298962482635347923,L1_S24_F1072
-1233856836266485805,L1_S24_F1079
4631181010856712147,L1_S24_F1083
-1041829796844791853,L1_S24_F1087
-5310992146841069613,L1_S24_F1094
-603181423944919085,L1_S24_F1098
-668581750223005741,L1_S24_F1102
-463982975379957805,L1_S24_F1106
4479213529494591443,L1_S24_F1110
8511414207976445907,L1_S24_F1118
2008131205037692883,L1_S24_F1122
940513127960025043,L1_S24_F1126
983836568569911251,L1_S24_F1130
-1176876689487685677,L1_S24_F1134
-233460462985537581,L1_S24_F1145
1940852926858008531,L1_S24_F1148
1887190013102659539,L1_S24_F1161
4991539500382820307,L1_S24_F1166
6337050779079546835,L1_S24_F1170
-6010421774667868205,L1_S24_F1172
3281946032558446547,L1_S24_F1174
-2404547345352615981,L1_S24_F1176
1486692107847866323,L1_S24_F1180
4237616663507638227,L1_S24_F1184
-2202645334035392557,L1_S24_F1197
5756457102422185939,L1_S24_F1202
-7840782133111679021,L1_S24_F1207
7551503404924016595,L1_S24_F1212
-6208216240861341741,L1_S24_F1225
5821849605954213843,L1_S24_F1230
-8062548230465513517,L1_S24_F1235
5911662392661907411,L1_S24_F1240
-1520611536011913261,L1_S24_F1245
7011269523867572179,L1_S24_F1250
8428830731427780563,L1_S24_F1255
-4046139363973261357,L1_S24_F1260
-5533753668632438829,L1_S24_F1265
4721549004228663251,L1_S24_F1270
6287634308616558547,L1_S24_F1275
3449052478533146579,L1_S24_F1288
5734960141491902419,L1_S24_F1293
-4157779489890887725,L1_S24_F1298
915418489284859859,L1_S24_F1303
6524033959501109203,L1_S24_F1316
407406151888934867,L1_S24_F1321
1189528442117691347,L1_S24_F1326
1766970057308903379,L1_S24_F1331
-7633474857670928429,L1_S24_F1336
6945668348812597203,L1_S24_F1341
-2451388933261092909,L1_S24_F1346
1561870278020437971,L1_S24_F1351
259360871705614291,L1_S24_F1356
-1049201223713548333,L1_S24_F1361
2039583868484720595,L1_S24_F1366
-2728966136151009325,L1_S24_F1371
-1702162030822811693,L1_S24_F1376
-1368182001531217965,L1_S24_F1381
-430495900815190061,L1_S24_F1386
6746800528952793043,L1_S24_F1391
-6327059614539573293,L1_S24_F1396
-6262686563639617581,L1_S24_F1401
-4184353550989125677,L1_S24_F1406
-8580751046443919405,L1_S24_F1411
7986094868753946579,L1_S24_F1416
5378800101414541267,L1_S24_F1421
-7234900307222325293,L1_S24_F1426
-5387496483729303597,L1_S24_F1431
3093826792753338323,L1_S24_F1436
5759176119247312851,L1_S24_F1441
5043067549372520403,L1_S24_F1446
2883921083841779667,L1_S24_F1451
-2657338534106097709,L1_S24_F1463
-6800725488774539309,L1_S24_F1467
8975052699643287507,L1_S24_F1474
-3297349712559597613,L1_S24_F1478
-7437168256732489773,L1_S24_F1482
-8036496585835276333,L1_S24_F1486
5984509639522654163,L1_S24_F1490
3142631732619384787,L1_S24_F1494
9197991259718162387,L1_S24_F1498
-4392206950043609133,L1_S24_F1502
-1880276412747343917,L1_S24_F1506
-2412583988030466093,L1_S24_F1512
-5863545573039794221,L1_S24_F1514
7511384866494486483,L1_S24_F1516
-4470419217989625901,L1_S24_F1518
5899492369826715603,L1_S24_F1520
-1995204367000135725,L1_S24_F1539
-9142048261016250413,L1_S24_F1544
-6134891803001350189,L1_S24_F1565
8811564870184343507,L1_S24_F1567
-2537554737341524013,L1_S24_F1569
1625780773290645459,L1_S24_F1571
596306014616557523,L1_S24_F1573
6486335213430773715,L1_S24_F1575
4214700462846646227,L1_S24_F1578
4180178384378533843,L1_S24_F1581
6277452102409525203,L1_S24_F1594
1816906161637955539,L1_S24_F1599
114862800180221907,L1_S24_F1604
5780243144287590355,L1_S24_F1609
3603173878746453971,L1_S24_F1622
353666799258441683,L1_S24_F1627
7831036778317748179,L1_S24_F1632
-8026158139455432749,L1_S24_F1637
-8491913521181354029,L1_S24_F1642
-1267828115243657261,L1_S24_F1647
7716889207006173139,L1_S24_F1652
4406409835749709779,L1_S24_F1657
-2252145654876465197,L1_S24_F1662
-5152274941300303917,L1_S24_F1667
-3587161868794980397,L1_S24_F1672
-168495169113024557,L1_S24_F1685
3552350723547469779,L1_S24_F1690
3659170293599311827,L1_S24_F1695
-4340174312458283053,L1_S24_F1700
1900311548092880851,L1_S24_F1713
-5428645049268824109,L1_S24_F1718
6494619881611597779,L1_S24_F1723
-2090438865677051949,L1_S24_F1728
-4801681750874515501,L1_S24_F1733
3197921556901009363,L1_S24_F1738
6125914074558896083,L1_S24_F1743
-116552173132310573,L1_S24_F1748
-2266518927751899181,L1_S24_F1753
-2907043241785944109,L1_S24_F1758
6181083514128439251,L1_S24_F1763
-7515603409321977901,L1_S24_F1768
-4277913313605183533,L1_S24_F1773
-6636439790220339245,L1_S24_F1778
3260804096309204947,L1_S24_F1783
-6732373209462204461,L1_S24_F1788
-893719025389529133,L1_S24_F1793
-5764416701350930477,L1_S24_F1798
-6710528291756435501,L1_S24_F1803
-2947345391409555501,L1_S24_F1808
5788079505124235219,L1_S24_F1810
-619378484352509997,L1_S24_F1812
-5976136068114278445,L1_S24_F1814
894020172210640851,L1_S24_F1816
50343155335567315,L1_S24_F1818
-6643436620510521389,L1_S24_F1820
-6249067936919185453,L1_S24_F1822
4861166409941915603,L1_S24_F1824
-4036949880400898093,L1_S24_F1829
2577426154984445907,L1_S24_F1831
-8191812807564060717,L1_S24_F1834
8888760689827911635,L1_S24_F1836
8571225945357555667,L1_S24_F1838
-3489099561399571668,L1_S24_F1840
-6275108732998903853,L1_S24_F1842
4075551616053680083,L1_S24_F1844
-4092226198084118573,L1_S24_F1846
-6370471843129321517,L1_S24_F1848
-1622789438807074861,L1_S24_F1850
8468997134046599123,L1_S25_F1855
-6145103668373481517,L1_S25_F1858
-6446222581566138413,L1_S25_F1865
-168121996316108845,L1_S25_F1869
1747358361535780819,L1_S25_F1873
-8789562212199557165,L1_S25_F1877
6066693073690564563,L1_S25_F1881
-2340295722304923693,L1_S25_F1885
6297198556808091603,L1_S25_F1890
1216474594486392787,L1_S25_F1892
4237508111967328211,L1_S25_F1894
3024821499365562323,L1_S25_F1896
-2733609463412549677,L1_S25_F1900
-6811910924716861485,L1_S25_F1909
-6217046996685547565,L1_S25_F1914
-2753070646083315757,L1_S25_F1919
-4978326077968082989,L1_S25_F1924
1240042790510270419,L1_S25_F1929
-3421490481183975469,L1_S25_F1938
2765121652779259859,L1_S25_F1943
7681271065232152531,L1_S25_F1948
-6073431162445490221,L1_S25_F1953
-5987714561209919533,L1_S25_F1958
-6684824746440910893,L1_S25_F1963
5168976815072876499,L1_S25_F1968
-4564953599416330285,L1_S25_F1973
8020332203506800595,L1_S25_F1978
8342487109258844115,L1_S25_F1987
6279265274393139155,L1_S25_F1992
-339841394738325549,L1_S25_F1997
585765975625177043,L1_S25_F2002
659794064151287763,L1_S25_F2007
-547477789228001325,L1_S25_F2016
-412502557846005805,L1_S25_F2021
9105651214127077331,L1_S25_F2026
-6336435274475235373,L1_S25_F2031
3813429945588651987,L1_S25_F2036
-8997335990345001005,L1_S25_F2041
1802950962758162387,L1_S25_F2046
-7115684679064873005,L1_S25_F2051
-7218786819093686317,L1_S25_F2056
2259347906025101267,L1_S25_F2061
-9039453888395733037,L1_S25_F2066
-1747665586900035629,L1_S25_F2071
-4035631184243976237,L1_S25_F2076
-5191793878672992301,L1_S25_F2081
-5402472976171526189,L1_S25_F2086
-2074883235549669421,L1_S25_F2091
4505938579362813907,L1_S25_F2096
7109549914566563795,L1_S25_F2101
5572790684725155795,L1_S25_F2106
-1141175933480855597,L1_S25_F2111
1323953435844155347,L1_S25_F2116
-8099433270285559853,L1_S25_F2121
6304609476974876627,L1_S25_F2126
6451888767994566611,L1_S25_F2131
-6101511596618147885,L1_S25_F2136
9130204350573320147,L1_S25_F2144
-9114357304410105901,L1_S25_F2147
2519397141221611475,L1_S25_F2152
-6478294805319903277,L1_S25_F2155
8505319349272582099,L1_S25_F2158
4937220363674589139,L1_S25_F2161
-4692614711946635309,L1_S25_F2164
-6639662208351070253,L1_S25_F2167
-2938800688997197869,L1_S25_F2170
996490185395279827,L1_S25_F2173
-8165770910630537261,L1_S25_F2176
-8136187415340116013,L1_S25_F2181
-7377421622197217325,L1_S25_F2184
-1407370725712062509,L1_S25_F2187
-1407370725712062509,L1_S25_F2190
125627415226882003,L1_S25_F2193
2931577249610471379,L1_S25_F2196
5014373034466088915,L1_S25_F2199
-8352943917869164589,L1_S25_F2202
-5354504670164936749,L1_S25_F2207
-3791860001532405805,L1_S25_F2210
3150377159871567827,L1_S25_F2217
3664323830494926803,L1_S25_F2220
2575606402574063571,L1_S25_F2223
6324535877618243539,L1_S25_F2226
1794400293025617875,L1_S25_F2231
-5904500221074335789,L1_S25_F2233
6073237269993887699,L1_S25_F2237
-3806830711338035245,L1_S25_F2239
2922703968241326035,L1_S25_F2241
-6024030835422390317,L1_S25_F2243
-1175092614565324845,L1_S25_F2245
-7925362842467428397,L1_S25_F2247
5904160269401462739,L1_S25_F2249
-4817172858781952045,L1_S25_F2258
-7113428188878465069,L1_S25_F2263
-8765546860151171117,L1_S25_F2268
-8723276025025914925,L1_S25_F2273
-813887570073741357,L1_S25_F2278
-2313676889662285869,L1_S25_F2287
-4379639303967991853,L1_S25_F2292
1945232663118223315,L1_S25_F2297
4847378743509260243,L1_S25_F2302
9175915081914259411,L1_S25_F2307
-8431458083092949037,L1_S25_F2312
6836461948128073683,L1_S25_F2317
-483952857466923053,L1_S25_F2322
1940975164848478163,L1_S25_F2327
-779170643166488621,L1_S25_F2336
-4253800000332097581,L1_S25_F2341
-861138046116554797,L1_S25_F2346
-3145366153524275245,L1_S25_F2351
-3316710066578122797,L1_S25_F2356
-4851014335257503789,L1_S25_F2365
-6281295322808969261,L1_S25_F2370
-4047248262788933677,L1_S25_F2375
7190194016349460435,L1_S25_F2380
-9121489932170946605,L1_S25_F2385
-3264576226409965613,L1_S25_F2390
-2343408864388048941,L1_S25_F2395
4854386678974257107,L1_S25_F2400
-5021856944828835885,L1_S25_F2405
7882693962210088915,L1_S25_F2408
-3314845505310812205,L1_S25_F2411
-8812774418516928557,L1_S25_F2414
-4926566574801414189,L1_S25_F2417
5971721789131593683,L1_S25_F2420
-4672773778468104237,L1_S25_F2423
1277869278034794451,L1_S25_F2426
6859761082704467923,L1_S25_F2429
-9068211180154775597,L1_S25_F2431
-5798843640924727341,L1_S25_F2433
733448256178493395,L1_S25_F2435
4216678002154936275,L1_S25_F2437
7689821647454738387,L1_S25_F2439
-8735259569507919917,L1_S25_F2441
-5533285020591581229,L1_S25_F2443
-4399504822644631597,L1_S25_F2449
-639584498641135661,L1_S25_F2451
-7268208318963378221,L1_S25_F2454
7990209942686930899,L1_S25_F2456
-6967373994598721581,L1_S25_F2458
5776025574986618835,L1_S25_F2460
7912977060428388307,L1_S25_F2462
-3383752602861299757,L1_S25_F2464
-5678595643826366509,L1_S25_F2466
2927606287131088851,L1_S25_F2468
-5531492558671833133,L1_S25_F2472
-1770175275617347629,L1_S25_F2475
-860174243644172333,L1_S25_F2478
-860174243644172333,L1_S25_F2481
-3301289615982979117,L1_S25_F2484
-3272276695286671405,L1_S25_F2487
-7873854149016283181,L1_S25_F2490
6225073931215574995,L1_S25_F2493
-4689072117157324845,L1_S25_F2498
-985938228049209389,L1_S25_F2500
1070929767758698451,L1_S25_F2504
2555769215380756435,L1_S25_F2506
4982492757901055955,L1_S25_F2508
-9191873909792303149,L1_S25_F2510
2675036049480488915,L1_S25_F2512
-7781673515431356461,L1_S25_F2514
-6670982836450355245,L1_S25_F2516
4179115346955212755,L1_S25_F2525
-2789991409293846573,L1_S25_F2530
6323152251756353491,L1_S25_F2535
-2523362060861564973,L1_S25_F2540
-1032179811710789677,L1_S25_F2545
-6648376489225611309,L1_S25_F2554
-4668574474052429869,L1_S25_F2559
-8812118258377943085,L1_S25_F2564
-328058456099121197,L1_S25_F2569
-262942509806250029,L1_S25_F2574
2321597539052558291,L1_S25_F2579
6740803601677293523,L1_S25_F2584
9210056879951452115,L1_S25_F2589
-8180213514747111469,L1_S25_F2594
-5083306578725693485,L1_S25_F2603
5549078030160631763,L1_S25_F2608
-2400928894193100845,L1_S25_F2613
-3283136034226432045,L1_S25_F2618
8863300180337104851,L1_S25_F2623
-6986142681438742573,L1_S25_F2632
-9157306037309138989,L1_S25_F2637
-4794016334299654189,L1_S25_F2642
-8261327979873429549,L1_S25_F2647
391267255539079123,L1_S25_F2652
-6445034315512932397,L1_S25_F2657
834132479943514067,L1_S25_F2662
-4842125246529660973,L1_S25_F2667
3617811759993591763,L1_S25_F2672
-41175279386355757,L1_S25_F2677
763649845312755667,L1_S25_F2682
-2650720491745699885,L1_S25_F2687
5861498910885156819,L1_S25_F2692
6024292920321251283,L1_S25_F2697
8502961551276644307,L1_S25_F2702
6135886876145752019,L1_S25_F2707
-6018273504239675437,L1_S25_F2712
4152398243313358803,L1_S25_F2714
3762844493207181267,L1_S25_F2716
5131872473685825491,L1_S25_F2718
-8243897470893549613,L1_S25_F2720
-3634451347435808813,L1_S25_F2722
-4915505306632054829,L1_S25_F2724
-435206374790129709,L1_S25_F2726
-8970268860558731309,L1_S25_F2732
-3694538598915893293,L1_S25_F2734
-4525002876633344045,L1_S25_F2737
-535523659903264813,L1_S25_F2739
-762463155960539181,L1_S25_F2741
2343102650488592339,L1_S25_F2743
5469700531413194707,L1_S25_F2745
7875091294570551251,L1_S25_F2747
7878692237295884243,L1_S25_F2749
-1391610230476498989,L1_S25_F2751
1782157505928239059,L1_S25_F2755
7458774961682257875,L1_S25_F2758
3072324063413540819,L1_S25_F2761
3072324063413540819,L1_S25_F2764
-6382244878379247661,L1_S25_F2767
1150934670228461523,L1_S25_F2770
7586172485358720979,L1_S25_F2773
-2239084386062034989,L1_S25_F2776
3332657538203523027,L1_S25_F2781
-883134762193643565,L1_S25_F2783
-4457829312709126189,L1_S25_F2787
2693301328572454867,L1_S25_F2789
-8152494746080241709,L1_S25_F2791
-1262634100428761133,L1_S25_F2793
-8196980736089778221,L1_S25_F2795
3661554027829008339,L1_S25_F2797
-6107415485506775085,L1_S25_F2799
603420985229973459,L1_S25_F2808
4117598181140076499,L1_S25_F2813
-5908667444231792685,L1_S25_F2818
-4528564017628309549,L1_S25_F2823
159050879983818707,L1_S25_F2828
-7343748136656562221,L1_S25_F2837
-9195099254406375469,L1_S25_F2842
-8681928920059734061,L1_S25_F2847
2193255658368145363,L1_S25_F2852
7726316601433528275,L1_S25_F2857
248299863650211795,L1_S25_F2862
5037801007860815827,L1_S25_F2867
-4152182912086304813,L1_S25_F2872
-1706818882936367149,L1_S25_F2877
6668285214556821459,L1_S25_F2886
3724680568355821523,L1_S25_F2891
7124451954556016595,L1_S25_F2896
7611959265261393875,L1_S25_F2901
1257661824663689171,L1_S25_F2906
2572421810488743891,L1_S25_F2915
2437382291767826387,L1_S25_F2920
-2475856704279537709,L1_S25_F2925
-7531069494749947949,L1_S25_F2930
-3465289598817134637,L1_S25_F2935
-3559269222135228461,L1_S25_F2940
3409075445048940499,L1_S25_F2945
-3544502124112635949,L1_S25_F2950
2074664277937362899,L1_S25_F2955
2259125959295113171,L1_S25_F2960
-4976361106539407405,L1_S25_F2965
4826940559394740179,L1_S25_F2970
4064222160462682067,L1_S25_F2975
-2841809973361109037,L1_S25_F2980
4163288034108118995,L1_S25_F2985
-1405646534176532525,L1_S25_F2990
7062763948900489171,L1_S25_F2995
-3233327878852175917,L1_S25_F2997
4003938101769934803,L1_S25_F2999
6422732206680446931,L1_S25_F3001
-1225568594672871469,L1_S25_F3003
-4714184142933846061,L1_S25_F3005
6562081991639308243,L1_S25_F3007
-4063992363785775149,L1_S25_F3009
6824507202475530195,L1_S25_F3015
3355695794318874579,L1_S25_F3017
367946752963516371,L1_S25_F3020
5192930366836840403,L1_S25_F3022
4561399170470385619,L1_S25_F3024
-8165558664621058093,L1_S25_F3026
-1115710061723379757,L1_S25_F3028
2343407897303979987,L1_S25_F3030
-3880427277252159533,L1_S25_F3032
2757010188818323411,L1_S25_F3034
-2523414749372868653,L2_S26_F3036
2950656599488075731,L2_S26_F3040
-8783315882615629869,L2_S26_F3047
-3746474559740176429,L2_S26_F3051
7958009418864793555,L2_S26_F3055
-2232431167114176557,L2_S26_F3062
782283392080549843,L2_S26_F3069
3519768987823380435,L2_S26_F3073
-9070236312800978989,L2_S26_F3077
5214737318373890003,L2_S26_F3106
6830764822723172307,L2_S26_F3113
-7199760092766005293,L2_S26_F3117
-116613567005452333,L2_S26_F3121
2894166114146064339,L2_S26_F3125
7643685637847390163,L2_S27_F3129
2289958388125538259,L2_S27_F3133
5383447532248897491,L2_S27_F3140
1925613145672783827,L2_S27_F3144
-5527678013532661805,L2_S27_F3148
3372744183548090323,L2_S27_F3155
3506023015322621907,L2_S27_F3162
3926714486440204243,L2_S27_F3166
1997880716635281363,L2_S27_F3170
-1641642754219567149,L2_S27_F3199
591783615112026067,L2_S27_F3206
6608207080487000019,L2_S27_F3210
-3312380604789155885,L2_S27_F3214
5704726784900470739,L2_S27_F3218
-4005696413778962477,L2_S28_F3222
-7094997181762496557,L2_S28_F3226
6837845583653640147,L2_S28_F3233
-2295620711321561133,L2_S28_F3237
6116192236769515475,L2_S28_F3241
5483207498379171795,L2_S28_F3248
8988784736585783251,L2_S28_F3255
4614281896705529811,L2_S28_F3259
5877745754258675667,L2_S28_F3263
-4806542223629477933,L2_S28_F3292
5885087204671625171,L2_S28_F3299
4121475349586778067,L2_S28_F3303
2740945443468220371,L2_S28_F3307
-8087935862951241773,L2_S28_F3311
-6815698094539794477,L3_S29_F3315
-6947504255579842605,L3_S29_F3318
-553232342640617517,L3_S29_F3321
5672078259750574035,L3_S29_F3324
5756671410015967187,L3_S29_F3327
494994451822155731,L3_S29_F3330
958022445831690195,L3_S29_F3333
2214293195773581267,L3_S29_F3336
-173425888205596717,L3_S29_F3339
-8721032175196694573,L3_S29_F3342
-6600036159594293293,L3_S29_F3345
-6440263586636490797,L3_S29_F3348
-1392040319911585837,L3_S29_F3351
-3653847395048482861,L3_S29_F3354
2362678651593824211,L3_S29_F3357
3702081502979692499,L3_S29_F3360
5672078259750574035,L3_S29_F3367
2214293195773581267,L3_S29_F3370
7883555313874769875,L3_S29_F3373
1960175575627077587,L3_S29_F3376
4785718806807189459,L3_S29_F3379
-8388783305219762221,L3_S29_F3382
-553232342640617517,L3_S29_F3385
958022445831690195,L3_S29_F3388
-6440263586636490797,L3_S29_F3395
3702081502979692499,L3_S29_F3398
-6600036159594293293,L3_S29_F3401
2362678651593824211,L3_S29_F3404
-3542377967774197805,L3_S29_F3407
-3542377967774197805,L3_S29_F3412
-6947504255579842605,L3_S29_F3421
494994451822155731,L3_S29_F3424
-6665086666423265325,L3_S29_F3427
-497439547623860269,L3_S29_F3430
-8641948649512364077,L3_S29_F3433
8112974390115047379,L3_S29_F3436
-6815698094539794477,L3_S29_F3439
5756671410015967187,L3_S29_F3442
-8721032175196694573,L3_S29_F3449
-3653847395048482861,L3_S29_F3452
-173425888205596717,L3_S29_F3455
-1392040319911585837,L3_S29_F3458
-4531716419470616621,L3_S29_F3461
2745491594947205075,L3_S29_F3464
-4531716419470616621,L3_S29_F3467
2745491594947205075,L3_S29_F3470
5617907181839325139,L3_S29_F3473
-8891486276521945133,L3_S29_F3476
